"Step","swept-sweep-5 - val_loss","swept-sweep-5 - val_loss__MIN","swept-sweep-5 - val_loss__MAX","swept-sweep-4 - val_loss","swept-sweep-4 - val_loss__MIN","swept-sweep-4 - val_loss__MAX","divine-sweep-3 - val_loss","divine-sweep-3 - val_loss__MIN","divine-sweep-3 - val_loss__MAX","twilight-sweep-2 - val_loss","twilight-sweep-2 - val_loss__MIN","twilight-sweep-2 - val_loss__MAX","glad-sweep-1 - val_loss","glad-sweep-1 - val_loss__MIN","glad-sweep-1 - val_loss__MAX","vague-sweep-1 - val_loss","vague-sweep-1 - val_loss__MIN","vague-sweep-1 - val_loss__MAX"
"90","0.04110322892665863","0.04110322892665863","0.04110322892665863","0.041477613151073456","0.041477613151073456","0.041477613151073456","0.04132425785064697","0.04132425785064697","0.04132425785064697","0.041173405945301056","0.041173405945301056","0.041173405945301056","0.04232531040906906","0.04232531040906906","0.04232531040906906","","",""
"91","0.04168347641825676","0.04168347641825676","0.04168347641825676","0.04147287830710411","0.04147287830710411","0.04147287830710411","0.042307399213314056","0.042307399213314056","0.042307399213314056","0.04147437587380409","0.04147437587380409","0.04147437587380409","0.042904485017061234","0.042904485017061234","0.042904485017061234","","",""
"92","0.04210421070456505","0.04210421070456505","0.04210421070456505","0.0417427159845829","0.0417427159845829","0.0417427159845829","0.04165239632129669","0.04165239632129669","0.04165239632129669","0.04115837439894676","0.04115837439894676","0.04115837439894676","0.04281631484627724","0.04281631484627724","0.04281631484627724","","",""
"93","0.041823823004961014","0.041823823004961014","0.041823823004961014","0.041967473924160004","0.041967473924160004","0.041967473924160004","0.04226406291127205","0.04226406291127205","0.04226406291127205","0.04128742590546608","0.04128742590546608","0.04128742590546608","0.04269399493932724","0.04269399493932724","0.04269399493932724","","",""
"94","0.04266737774014473","0.04266737774014473","0.04266737774014473","0.041681256145238876","0.041681256145238876","0.041681256145238876","0.04147966578602791","0.04147966578602791","0.04147966578602791","0.04133378714323044","0.04133378714323044","0.04133378714323044","0.042692918330430984","0.042692918330430984","0.042692918330430984","","",""
"95","0.04211139306426048","0.04211139306426048","0.04211139306426048","0.04209880158305168","0.04209880158305168","0.04209880158305168","0.04143413528800011","0.04143413528800011","0.04143413528800011","0.041334886103868484","0.041334886103868484","0.041334886103868484","0.04206068068742752","0.04206068068742752","0.04206068068742752","","",""
"96","0.04209592193365097","0.04209592193365097","0.04209592193365097","0.042079634964466095","0.042079634964466095","0.042079634964466095","0.042705755680799484","0.042705755680799484","0.042705755680799484","0.041545320302248","0.041545320302248","0.041545320302248","0.04201821610331535","0.04201821610331535","0.04201821610331535","","",""
"97","0.04190770536661148","0.04190770536661148","0.04190770536661148","0.04245360940694809","0.04245360940694809","0.04245360940694809","0.04213324934244156","0.04213324934244156","0.04213324934244156","0.041333116590976715","0.041333116590976715","0.041333116590976715","0.0431152880191803","0.0431152880191803","0.0431152880191803","","",""
"98","0.04155302792787552","0.04155302792787552","0.04155302792787552","0.04220997542142868","0.04220997542142868","0.04220997542142868","0.041788555681705475","0.041788555681705475","0.041788555681705475","0.04127506911754608","0.04127506911754608","0.04127506911754608","0.042638249695301056","0.042638249695301056","0.042638249695301056","","",""
"99","0.04215676710009575","0.04215676710009575","0.04215676710009575","0.04253936558961868","0.04253936558961868","0.04253936558961868","0.04244166612625122","0.04244166612625122","0.04244166612625122","0.04119150713086128","0.04119150713086128","0.04119150713086128","0.04280706122517586","0.04280706122517586","0.04280706122517586","","",""
"100","0.041594866663217545","0.041594866663217545","0.041594866663217545","0.041992709040641785","0.041992709040641785","0.041992709040641785","0.042164549231529236","0.042164549231529236","0.042164549231529236","0.04166211932897568","0.04166211932897568","0.04166211932897568","0.04258401691913605","0.04258401691913605","0.04258401691913605","","",""
"101","0.04192396253347397","0.04192396253347397","0.04192396253347397","0.04240509122610092","0.04240509122610092","0.04240509122610092","0.04214250296354294","0.04214250296354294","0.04214250296354294","0.041447918862104416","0.041447918862104416","0.041447918862104416","0.04262581467628479","0.04262581467628479","0.04262581467628479","","",""
"102","0.04178008809685707","0.04178008809685707","0.04178008809685707","0.041470661759376526","0.041470661759376526","0.041470661759376526","0.042177874594926834","0.042177874594926834","0.042177874594926834","0.041358623653650284","0.041358623653650284","0.041358623653650284","0.04262211173772812","0.04262211173772812","0.04262211173772812","","",""
"103","0.041650138795375824","0.041650138795375824","0.041650138795375824","0.04175152629613876","0.04175152629613876","0.04175152629613876","0.04172241687774658","0.04172241687774658","0.04172241687774658","0.04169514775276184","0.04169514775276184","0.04169514775276184","0.04291713982820511","0.04291713982820511","0.04291713982820511","","",""
"104","0.041745059192180634","0.041745059192180634","0.041745059192180634","0.04201342910528183","0.04201342910528183","0.04201342910528183","0.04193519428372383","0.04193519428372383","0.04193519428372383","0.0414203405380249","0.0414203405380249","0.0414203405380249","0.04252343624830246","0.04252343624830246","0.04252343624830246","","",""
"105","0.04189359024167061","0.04189359024167061","0.04189359024167061","0.04153585806488991","0.04153585806488991","0.04153585806488991","0.04184260219335556","0.04184260219335556","0.04184260219335556","0.04147123172879219","0.04147123172879219","0.04147123172879219","0.04296356439590454","0.04296356439590454","0.04296356439590454","","",""
"106","0.041566744446754456","0.041566744446754456","0.041566744446754456","0.041735049337148666","0.041735049337148666","0.041735049337148666","0.04199671372771263","0.04199671372771263","0.04199671372771263","0.04130706936120987","0.04130706936120987","0.04130706936120987","0.04346562922000885","0.04346562922000885","0.04346562922000885","","",""
"107","0.04188457131385803","0.04188457131385803","0.04188457131385803","0.041328299790620804","0.041328299790620804","0.041328299790620804","0.04205191507935524","0.04205191507935524","0.04205191507935524","0.041481681168079376","0.041481681168079376","0.041481681168079376","0.043129608035087585","0.043129608035087585","0.043129608035087585","","",""
"108","0.04145718365907669","0.04145718365907669","0.04145718365907669","0.04163993149995804","0.04163993149995804","0.04163993149995804","0.04181602969765663","0.04181602969765663","0.04181602969765663","0.04120974242687225","0.04120974242687225","0.04120974242687225","0.04212779551744461","0.04212779551744461","0.04212779551744461","","",""
"109","0.04114161431789398","0.04114161431789398","0.04114161431789398","0.04140515252947807","0.04140515252947807","0.04140515252947807","0.042513374239206314","0.042513374239206314","0.042513374239206314","0.041508644819259644","0.041508644819259644","0.041508644819259644","0.04235769063234329","0.04235769063234329","0.04235769063234329","","",""
"110","0.04114728420972824","0.04114728420972824","0.04114728420972824","0.042027588933706284","0.042027588933706284","0.042027588933706284","0.04180322214961052","0.04180322214961052","0.04180322214961052","0.04126046225428581","0.04126046225428581","0.04126046225428581","0.04265422001481056","0.04265422001481056","0.04265422001481056","","",""
"111","0.040634699165821075","0.040634699165821075","0.040634699165821075","0.04176032915711403","0.04176032915711403","0.04176032915711403","0.04234211891889572","0.04234211891889572","0.04234211891889572","0.04156181961297989","0.04156181961297989","0.04156181961297989","0.04238859564065933","0.04238859564065933","0.04238859564065933","","",""
"112","0.040522441267967224","0.040522441267967224","0.040522441267967224","0.0417708195745945","0.0417708195745945","0.0417708195745945","0.04148092120885849","0.04148092120885849","0.04148092120885849","0.04169733449816704","0.04169733449816704","0.04169733449816704","0.04224063456058502","0.04224063456058502","0.04224063456058502","","",""
"113","0.04060672968626022","0.04060672968626022","0.04060672968626022","0.042079415172338486","0.042079415172338486","0.042079415172338486","0.04187498241662979","0.04187498241662979","0.04187498241662979","0.04131759703159332","0.04131759703159332","0.04131759703159332","0.042099449783563614","0.042099449783563614","0.042099449783563614","","",""
"114","0.04072049260139465","0.04072049260139465","0.04072049260139465","0.04184300824999809","0.04184300824999809","0.04184300824999809","0.04150037467479706","0.04150037467479706","0.04150037467479706","0.0413765050470829","0.0413765050470829","0.0413765050470829","0.041957978159189224","0.041957978159189224","0.041957978159189224","","",""
"115","0.04081534221768379","0.04081534221768379","0.04081534221768379","0.04178829863667488","0.04178829863667488","0.04178829863667488","0.042772326618433","0.042772326618433","0.042772326618433","0.04140392318367958","0.04140392318367958","0.04140392318367958","0.04214244335889816","0.04214244335889816","0.04214244335889816","","",""
"116","0.04117404669523239","0.04117404669523239","0.04117404669523239","0.04183388128876686","0.04183388128876686","0.04183388128876686","0.042465969920158386","0.042465969920158386","0.042465969920158386","0.04117762669920921","0.04117762669920921","0.04117762669920921","0.04234222322702408","0.04234222322702408","0.04234222322702408","","",""
"117","0.04079267010092735","0.04079267010092735","0.04079267010092735","0.0417335070669651","0.0417335070669651","0.0417335070669651","0.04210435971617699","0.04210435971617699","0.04210435971617699","0.041371267288923264","0.041371267288923264","0.041371267288923264","0.043140094727277756","0.043140094727277756","0.043140094727277756","","",""
"118","0.040970854461193085","0.040970854461193085","0.040970854461193085","0.041373446583747864","0.041373446583747864","0.041373446583747864","0.04237274453043938","0.04237274453043938","0.04237274453043938","0.04132699593901634","0.04132699593901634","0.04132699593901634","0.041404787451028824","0.041404787451028824","0.041404787451028824","","",""
"119","0.04087007790803909","0.04087007790803909","0.04087007790803909","0.04163774475455284","0.04163774475455284","0.04163774475455284","0.042441897094249725","0.042441897094249725","0.042441897094249725","0.04166454076766968","0.04166454076766968","0.04166454076766968","0.041456159204244614","0.041456159204244614","0.041456159204244614","","",""
"120","0.04078938812017441","0.04078938812017441","0.04078938812017441","0.04141908884048462","0.04141908884048462","0.04141908884048462","0.042522162199020386","0.042522162199020386","0.042522162199020386","0.04138478264212608","0.04138478264212608","0.04138478264212608","0.041517727077007294","0.041517727077007294","0.041517727077007294","","",""
"121","0.04091129079461098","0.04091129079461098","0.04091129079461098","0.04155619814991951","0.04155619814991951","0.04155619814991951","0.04189792647957802","0.04189792647957802","0.04189792647957802","0.04123777896165848","0.04123777896165848","0.04123777896165848","0.041698504239320755","0.041698504239320755","0.041698504239320755","","",""
"122","0.04098140448331833","0.04098140448331833","0.04098140448331833","0.041932862251996994","0.041932862251996994","0.041932862251996994","0.04226529970765114","0.04226529970765114","0.04226529970765114","0.041498132050037384","0.041498132050037384","0.041498132050037384","0.0415816605091095","0.0415816605091095","0.0415816605091095","","",""
"123","0.04116779565811157","0.04116779565811157","0.04116779565811157","0.04148766025900841","0.04148766025900841","0.04148766025900841","0.04176795110106468","0.04176795110106468","0.04176795110106468","0.041479866951704025","0.041479866951704025","0.041479866951704025","0.041676003485918045","0.041676003485918045","0.041676003485918045","","",""
"124","0.04083804786205292","0.04083804786205292","0.04083804786205292","0.04185333847999573","0.04185333847999573","0.04185333847999573","0.04271708428859711","0.04271708428859711","0.04271708428859711","0.0413152314722538","0.0413152314722538","0.0413152314722538","0.0414012111723423","0.0414012111723423","0.0414012111723423","","",""
"125","0.04080246388912201","0.04080246388912201","0.04080246388912201","0.04311564192175865","0.04311564192175865","0.04311564192175865","0.042158808559179306","0.042158808559179306","0.042158808559179306","0.04113420471549034","0.04113420471549034","0.04113420471549034","0.041798561811447144","0.041798561811447144","0.041798561811447144","","",""
"126","0.04089631140232086","0.04089631140232086","0.04089631140232086","0.041613247245550156","0.041613247245550156","0.041613247245550156","0.04215097054839134","0.04215097054839134","0.04215097054839134","0.04126960039138794","0.04126960039138794","0.04126960039138794","0.04159257188439369","0.04159257188439369","0.04159257188439369","","",""
"127","0.04162188246846199","0.04162188246846199","0.04162188246846199","0.04142920300364494","0.04142920300364494","0.04142920300364494","0.042223770171403885","0.042223770171403885","0.042223770171403885","0.04094595089554787","0.04094595089554787","0.04094595089554787","0.04184577986598015","0.04184577986598015","0.04184577986598015","","",""
"128","0.04127002879977226","0.04127002879977226","0.04127002879977226","0.041650496423244476","0.041650496423244476","0.041650496423244476","0.04229516535997391","0.04229516535997391","0.04229516535997391","0.0411146841943264","0.0411146841943264","0.0411146841943264","0.04202680289745331","0.04202680289745331","0.04202680289745331","","",""
"129","0.04078220948576927","0.04078220948576927","0.04078220948576927","0.04113634303212166","0.04113634303212166","0.04113634303212166","0.0416986420750618","0.0416986420750618","0.0416986420750618","0.04139883071184158","0.04139883071184158","0.04139883071184158","0.04172360897064209","0.04172360897064209","0.04172360897064209","","",""
"130","0.0407649502158165","0.0407649502158165","0.0407649502158165","0.04085224121809006","0.04085224121809006","0.04085224121809006","0.04226250201463699","0.04226250201463699","0.04226250201463699","0.041345592588186264","0.041345592588186264","0.041345592588186264","0.04226958751678467","0.04226958751678467","0.04226958751678467","","",""
"131","0.04081878811120987","0.04081878811120987","0.04081878811120987","0.04106283560395241","0.04106283560395241","0.04106283560395241","0.04234099015593529","0.04234099015593529","0.04234099015593529","0.04145454615354538","0.04145454615354538","0.04145454615354538","0.04185553640127182","0.04185553640127182","0.04185553640127182","","",""
"132","0.04080726206302643","0.04080726206302643","0.04080726206302643","0.041779324412345886","0.041779324412345886","0.041779324412345886","0.04225291311740875","0.04225291311740875","0.04225291311740875","0.04126102477312088","0.04126102477312088","0.04126102477312088","0.0413278192281723","0.0413278192281723","0.0413278192281723","","",""
"133","0.040741629898548126","0.040741629898548126","0.040741629898548126","0.04170095920562744","0.04170095920562744","0.04170095920562744","0.04175350442528725","0.04175350442528725","0.04175350442528725","0.04146384447813034","0.04146384447813034","0.04146384447813034","0.041594717651605606","0.041594717651605606","0.041594717651605606","","",""
"134","0.04097509756684303","0.04097509756684303","0.04097509756684303","0.041937101632356644","0.041937101632356644","0.041937101632356644","0.04167076572775841","0.04167076572775841","0.04167076572775841","0.04120507836341858","0.04120507836341858","0.04120507836341858","0.04126226156949997","0.04126226156949997","0.04126226156949997","","",""
"135","0.0407327264547348","0.0407327264547348","0.0407327264547348","0.040311623364686966","0.040311623364686966","0.040311623364686966","0.042160481214523315","0.042160481214523315","0.042160481214523315","0.04155028983950615","0.04155028983950615","0.04155028983950615","0.041649382561445236","0.041649382561445236","0.041649382561445236","","",""
"136","0.04046780616044998","0.04046780616044998","0.04046780616044998","0.04218204692006111","0.04218204692006111","0.04218204692006111","0.04176045581698418","0.04176045581698418","0.04176045581698418","0.04146105423569679","0.04146105423569679","0.04146105423569679","0.04163464531302452","0.04163464531302452","0.04163464531302452","","",""
"137","0.04070720821619034","0.04070720821619034","0.04070720821619034","0.04125145450234413","0.04125145450234413","0.04125145450234413","0.04177359864115715","0.04177359864115715","0.04177359864115715","0.040867097675800323","0.040867097675800323","0.040867097675800323","0.041177403181791306","0.041177403181791306","0.041177403181791306","","",""
"138","0.0407191663980484","0.0407191663980484","0.0407191663980484","0.04184630885720253","0.04184630885720253","0.04184630885720253","0.04218515753746033","0.04218515753746033","0.04218515753746033","0.04131801798939705","0.04131801798939705","0.04131801798939705","0.04148628190159798","0.04148628190159798","0.04148628190159798","","",""
"139","0.04101278632879257","0.04101278632879257","0.04101278632879257","0.04211818799376488","0.04211818799376488","0.04211818799376488","0.0415838323533535","0.0415838323533535","0.0415838323533535","0.04125330597162247","0.04125330597162247","0.04125330597162247","0.041378483176231384","0.041378483176231384","0.041378483176231384","","",""
"140","0.04075590893626213","0.04075590893626213","0.04075590893626213","0.04138968884944916","0.04138968884944916","0.04138968884944916","0.04215959087014198","0.04215959087014198","0.04215959087014198","0.04123527929186821","0.04123527929186821","0.04123527929186821","0.041438501328229904","0.041438501328229904","0.041438501328229904","","",""
"141","0.04079622030258179","0.04079622030258179","0.04079622030258179","0.041632216423749924","0.041632216423749924","0.041632216423749924","0.040883805602788925","0.040883805602788925","0.040883805602788925","0.04143876954913139","0.04143876954913139","0.04143876954913139","0.041586264967918396","0.041586264967918396","0.041586264967918396","","",""
"142","0.04069184511899948","0.04069184511899948","0.04069184511899948","0.0414905771613121","0.0414905771613121","0.0414905771613121","0.04135981947183609","0.04135981947183609","0.04135981947183609","0.0413522943854332","0.0413522943854332","0.0413522943854332","0.04158296436071396","0.04158296436071396","0.04158296436071396","","",""
"143","0.040583956986665726","0.040583956986665726","0.040583956986665726","0.041600845754146576","0.041600845754146576","0.041600845754146576","0.041258424520492554","0.041258424520492554","0.041258424520492554","0.041288744658231735","0.041288744658231735","0.041288744658231735","0.04153193533420563","0.04153193533420563","0.04153193533420563","","",""
"144","0.040662072598934174","0.040662072598934174","0.040662072598934174","0.04156520217657089","0.04156520217657089","0.04156520217657089","0.04162903502583504","0.04162903502583504","0.04162903502583504","0.04110724478960037","0.04110724478960037","0.04110724478960037","0.04121432825922966","0.04121432825922966","0.04121432825922966","","",""
"145","0.04060804098844528","0.04060804098844528","0.04060804098844528","0.0412626788020134","0.0412626788020134","0.0412626788020134","0.041140440851449966","0.041140440851449966","0.041140440851449966","0.04145130142569542","0.04145130142569542","0.04145130142569542","0.041126612573862076","0.041126612573862076","0.041126612573862076","","",""
"146","0.04088812321424484","0.04088812321424484","0.04088812321424484","0.041468337178230286","0.041468337178230286","0.041468337178230286","0.04100732132792473","0.04100732132792473","0.04100732132792473","0.0412139967083931","0.0412139967083931","0.0412139967083931","0.04153294116258621","0.04153294116258621","0.04153294116258621","","",""
"147","0.04074541851878166","0.04074541851878166","0.04074541851878166","0.04140531271696091","0.04140531271696091","0.04140531271696091","0.04080749675631523","0.04080749675631523","0.04080749675631523","0.04125441610813141","0.04125441610813141","0.04125441610813141","0.04206172376871109","0.04206172376871109","0.04206172376871109","","",""
"148","0.04191996157169342","0.04191996157169342","0.04191996157169342","0.04110252484679222","0.04110252484679222","0.04110252484679222","0.04208666831254959","0.04208666831254959","0.04208666831254959","0.041076887398958206","0.041076887398958206","0.041076887398958206","0.0414435900747776","0.0414435900747776","0.0414435900747776","","",""
"149","0.04068406671285629","0.04068406671285629","0.04068406671285629","0.04118901118636131","0.04118901118636131","0.04118901118636131","0.042703401297330856","0.042703401297330856","0.042703401297330856","0.041115861386060715","0.041115861386060715","0.041115861386060715","0.041117098182439804","0.041117098182439804","0.041117098182439804","","",""
"150","0.04047632962465286","0.04047632962465286","0.04047632962465286","0.041378963738679886","0.041378963738679886","0.041378963738679886","0.04194911569356918","0.04194911569356918","0.04194911569356918","0.04114668816328049","0.04114668816328049","0.04114668816328049","0.04170272499322891","0.04170272499322891","0.04170272499322891","","",""
"151","0.04097119718790054","0.04097119718790054","0.04097119718790054","0.041270580142736435","0.041270580142736435","0.041270580142736435","0.04219118878245354","0.04219118878245354","0.04219118878245354","0.04106787592172623","0.04106787592172623","0.04106787592172623","0.041372280567884445","0.041372280567884445","0.041372280567884445","","",""
"152","0.04100171849131584","0.04100171849131584","0.04100171849131584","0.04091614484786987","0.04091614484786987","0.04091614484786987","0.04183514043688774","0.04183514043688774","0.04183514043688774","0.041057735681533813","0.041057735681533813","0.041057735681533813","0.04128328338265419","0.04128328338265419","0.04128328338265419","","",""
"153","0.040991734713315964","0.040991734713315964","0.040991734713315964","0.041154537349939346","0.041154537349939346","0.041154537349939346","0.04242342710494995","0.04242342710494995","0.04242342710494995","0.040998972952365875","0.040998972952365875","0.040998972952365875","0.04112410917878151","0.04112410917878151","0.04112410917878151","","",""
"154","0.041760172694921494","0.041760172694921494","0.041760172694921494","0.04137551411986351","0.04137551411986351","0.04137551411986351","0.04202141612768173","0.04202141612768173","0.04202141612768173","0.04126638174057007","0.04126638174057007","0.04126638174057007","0.04158337414264679","0.04158337414264679","0.04158337414264679","","",""
"155","0.04064033925533295","0.04064033925533295","0.04064033925533295","0.04110492765903473","0.04110492765903473","0.04110492765903473","0.04151283949613571","0.04151283949613571","0.04151283949613571","0.041234586387872696","0.041234586387872696","0.041234586387872696","0.0413622185587883","0.0413622185587883","0.0413622185587883","","",""
"156","0.040856216102838516","0.040856216102838516","0.040856216102838516","0.04108984395861626","0.04108984395861626","0.04108984395861626","0.04039449617266655","0.04039449617266655","0.04039449617266655","0.04165945574641228","0.04165945574641228","0.04165945574641228","0.041105955839157104","0.041105955839157104","0.041105955839157104","","",""
"157","0.04086916148662567","0.04086916148662567","0.04086916148662567","0.04140806198120117","0.04140806198120117","0.04140806198120117","0.0413682796061039","0.0413682796061039","0.0413682796061039","0.04126022756099701","0.04126022756099701","0.04126022756099701","0.0425485223531723","0.0425485223531723","0.0425485223531723","","",""
"158","0.041161105036735535","0.041161105036735535","0.041161105036735535","0.04121876880526543","0.04121876880526543","0.04121876880526543","0.04205186665058136","0.04205186665058136","0.04205186665058136","0.04135013371706009","0.04135013371706009","0.04135013371706009","0.042513977736234665","0.042513977736234665","0.042513977736234665","","",""
"159","0.04121970757842064","0.04121970757842064","0.04121970757842064","0.04083753004670143","0.04083753004670143","0.04083753004670143","0.04190690070390701","0.04190690070390701","0.04190690070390701","0.04116341471672058","0.04116341471672058","0.04116341471672058","0.04160577803850174","0.04160577803850174","0.04160577803850174","","",""
"160","0.04104765132069588","0.04104765132069588","0.04104765132069588","0.04146501421928406","0.04146501421928406","0.04146501421928406","0.0419052317738533","0.0419052317738533","0.0419052317738533","0.04115782305598259","0.04115782305598259","0.04115782305598259","0.04151829704642296","0.04151829704642296","0.04151829704642296","","",""
"161","0.04073698818683624","0.04073698818683624","0.04073698818683624","0.041193101555109024","0.041193101555109024","0.041193101555109024","0.04139633849263191","0.04139633849263191","0.04139633849263191","0.04117176681756973","0.04117176681756973","0.04117176681756973","0.04190422222018242","0.04190422222018242","0.04190422222018242","","",""
"162","0.04105363041162491","0.04105363041162491","0.04105363041162491","0.04176575690507889","0.04176575690507889","0.04176575690507889","0.041272349655628204","0.041272349655628204","0.041272349655628204","0.04136502370238304","0.04136502370238304","0.04136502370238304","0.0422748364508152","0.0422748364508152","0.0422748364508152","","",""
"163","0.04083928093314171","0.04083928093314171","0.04083928093314171","0.041341640055179596","0.041341640055179596","0.041341640055179596","0.04140252247452736","0.04140252247452736","0.04140252247452736","0.04106415435671806","0.04106415435671806","0.04106415435671806","0.042128246277570724","0.042128246277570724","0.042128246277570724","","",""
"164","0.040767647325992584","0.040767647325992584","0.040767647325992584","0.04146930202841759","0.04146930202841759","0.04146930202841759","0.0420260950922966","0.0420260950922966","0.0420260950922966","0.04108510911464691","0.04108510911464691","0.04108510911464691","0.04294215142726898","0.04294215142726898","0.04294215142726898","","",""
"165","0.04099587723612785","0.04099587723612785","0.04099587723612785","0.04154748469591141","0.04154748469591141","0.04154748469591141","0.04149040952324867","0.04149040952324867","0.04149040952324867","0.0409579761326313","0.0409579761326313","0.0409579761326313","0.042773786932229996","0.042773786932229996","0.042773786932229996","","",""
"166","0.04083875194191933","0.04083875194191933","0.04083875194191933","0.04153989255428314","0.04153989255428314","0.04153989255428314","0.04142545163631439","0.04142545163631439","0.04142545163631439","0.041152600198984146","0.041152600198984146","0.041152600198984146","0.04241946339607239","0.04241946339607239","0.04241946339607239","","",""
"167","0.040947213768959045","0.040947213768959045","0.040947213768959045","0.04150670766830444","0.04150670766830444","0.04150670766830444","0.04135160520672798","0.04135160520672798","0.04135160520672798","0.04109254851937294","0.04109254851937294","0.04109254851937294","0.041848257184028625","0.041848257184028625","0.041848257184028625","","",""
"168","0.04069823771715164","0.04069823771715164","0.04069823771715164","0.041654765605926514","0.041654765605926514","0.041654765605926514","0.04118607938289642","0.04118607938289642","0.04118607938289642","0.04081662371754646","0.04081662371754646","0.04081662371754646","0.04229089617729187","0.04229089617729187","0.04229089617729187","","",""
"169","0.04138358682394028","0.04138358682394028","0.04138358682394028","0.041862603276968","0.041862603276968","0.041862603276968","0.04189753159880638","0.04189753159880638","0.04189753159880638","0.04096871241927147","0.04096871241927147","0.04096871241927147","0.042954955250024796","0.042954955250024796","0.042954955250024796","","",""
"170","0.04170479252934456","0.04170479252934456","0.04170479252934456","0.041809264570474625","0.041809264570474625","0.041809264570474625","0.04207461699843407","0.04207461699843407","0.04207461699843407","0.04113774746656418","0.04113774746656418","0.04113774746656418","0.04315900430083275","0.04315900430083275","0.04315900430083275","","",""
"171","0.041549380868673325","0.041549380868673325","0.041549380868673325","0.041127052158117294","0.041127052158117294","0.041127052158117294","0.04267265647649765","0.04267265647649765","0.04267265647649765","0.04082931578159332","0.04082931578159332","0.04082931578159332","0.042573731392621994","0.042573731392621994","0.042573731392621994","","",""
"172","0.04146048426628113","0.04146048426628113","0.04146048426628113","0.04097727686166763","0.04097727686166763","0.04097727686166763","0.04167860746383667","0.04167860746383667","0.04167860746383667","0.04098619520664215","0.04098619520664215","0.04098619520664215","0.0430331826210022","0.0430331826210022","0.0430331826210022","","",""
"173","0.04140515998005867","0.04140515998005867","0.04140515998005867","0.04148123413324356","0.04148123413324356","0.04148123413324356","0.04217348247766495","0.04217348247766495","0.04217348247766495","0.04119082912802696","0.04119082912802696","0.04119082912802696","0.042282428592443466","0.042282428592443466","0.042282428592443466","","",""
"174","0.04065004363656044","0.04065004363656044","0.04065004363656044","0.04120801389217377","0.04120801389217377","0.04120801389217377","0.04155467450618744","0.04155467450618744","0.04155467450618744","0.04114573448896408","0.04114573448896408","0.04114573448896408","0.0416882261633873","0.0416882261633873","0.0416882261633873","","",""
"175","0.04075346887111664","0.04075346887111664","0.04075346887111664","0.04136614501476288","0.04136614501476288","0.04136614501476288","0.042157016694545746","0.042157016694545746","0.042157016694545746","0.04104340821504593","0.04104340821504593","0.04104340821504593","0.04186728596687317","0.04186728596687317","0.04186728596687317","","",""
"176","0.040443334728479385","0.040443334728479385","0.040443334728479385","0.041367411613464355","0.041367411613464355","0.041367411613464355","0.04265548661351204","0.04265548661351204","0.04265548661351204","0.041487641632556915","0.041487641632556915","0.041487641632556915","0.04253614693880081","0.04253614693880081","0.04253614693880081","","",""
"177","0.04078914597630501","0.04078914597630501","0.04078914597630501","0.041444599628448486","0.041444599628448486","0.041444599628448486","0.04220755770802498","0.04220755770802498","0.04220755770802498","0.041262052953243256","0.041262052953243256","0.041262052953243256","0.041087422519922256","0.041087422519922256","0.041087422519922256","","",""
"178","0.04078130051493645","0.04078130051493645","0.04078130051493645","0.04152340069413185","0.04152340069413185","0.04152340069413185","0.04294072464108467","0.04294072464108467","0.04294072464108467","0.041106127202510834","0.041106127202510834","0.041106127202510834","0.042024798691272736","0.042024798691272736","0.042024798691272736","","",""
"179","0.041520681232213974","0.041520681232213974","0.041520681232213974","0.04086412116885185","0.04086412116885185","0.04086412116885185","0.041736964136362076","0.041736964136362076","0.041736964136362076","0.040969256311655045","0.040969256311655045","0.040969256311655045","0.041706085205078125","0.041706085205078125","0.041706085205078125","","",""
"180","0.04056784138083458","0.04056784138083458","0.04056784138083458","0.04181892052292824","0.04181892052292824","0.04181892052292824","0.04117037355899811","0.04117037355899811","0.04117037355899811","0.04121210798621178","0.04121210798621178","0.04121210798621178","0.0411938838660717","0.0411938838660717","0.0411938838660717","","",""
"181","0.04034702852368355","0.04034702852368355","0.04034702852368355","0.04087889567017555","0.04087889567017555","0.04087889567017555","0.041783928871154785","0.041783928871154785","0.041783928871154785","0.04111957922577858","0.04111957922577858","0.04111957922577858","0.042912811040878296","0.042912811040878296","0.042912811040878296","","",""
"182","0.04064009338617325","0.04064009338617325","0.04064009338617325","0.04128028079867363","0.04128028079867363","0.04128028079867363","0.04178007319569588","0.04178007319569588","0.04178007319569588","0.041570454835891724","0.041570454835891724","0.041570454835891724","0.04145209863781929","0.04145209863781929","0.04145209863781929","","",""
"183","0.041904132813215256","0.041904132813215256","0.041904132813215256","0.04040198400616646","0.04040198400616646","0.04040198400616646","0.041849907487630844","0.041849907487630844","0.041849907487630844","0.04137839376926422","0.04137839376926422","0.04137839376926422","0.04187695309519768","0.04187695309519768","0.04187695309519768","","",""
"184","0.04146679863333702","0.04146679863333702","0.04146679863333702","0.04047517850995064","0.04047517850995064","0.04047517850995064","0.041795022785663605","0.041795022785663605","0.041795022785663605","0.04100680723786354","0.04100680723786354","0.04100680723786354","0.04094718396663666","0.04094718396663666","0.04094718396663666","","",""
"185","0.040935926139354706","0.040935926139354706","0.040935926139354706","0.040909864008426666","0.040909864008426666","0.040909864008426666","0.041507743299007416","0.041507743299007416","0.041507743299007416","0.0413941890001297","0.0413941890001297","0.0413941890001297","0.040824729949235916","0.040824729949235916","0.040824729949235916","","",""
